17869:168,5480,719,984,8860,661,463,1400,1326,2318
17890:2406,1176,5693,14966,7627,1546,11887,9095,29543,4159
17897:58,29,84,1102,616,650,8,6,101,542
17905:17,302,58,616,654,8,84,289,650,45
17919:542,17,616,302,654,15,564,518,554,58
17921:17,76,302,616,654,925,500,58,8,226
17922:17,70,8,84,654,226,508,76,302,32
17925:17,302,654,76,616,58,8,866,84,29
17926:17,302,654,76,616,58,8,866,84,29
17936:17,302,654,76,616,58,8,866,84,29
17937:17,302,654,76,616,58,8,866,84,29
17972:17,302,84,654,616,138,29,8,650,354
17974:7006,5581,4573,22255,82949,116053,17,58,224,736
17993:616,17,302,58,650,654,285,29,518,542
18005:17,302,654,76,616,58,8,866,84,29
18030:17,302,654,1102,8,29,58,138,518,736
18039:17,8,616,302,654,58,84,564,289,508
18042:17,508,1023,70,542,76,302,616,8,58
18046:168,1528,1131,14754,719,5480,5557,463,352,6772
18068:26292,120409,103517,79803,17,302,654,76,616,58
18070:15,17,1002,518,710,131,8,353,616,1065
18089:17,654,225,1684,70086,22243,21001,32827,74445,94695,17
18090:441,4513,1002,1744,17,6315,1256,3506,3618,5083
18101:17,245,1744,302,8,947,616,441,1410,84
18123:866,17,302,654,29,354,84,76,58,616
18127:17,76,616,61,245,302,5767,564,262,8
18133:17,654,58,245,285,616,518,15,302,29
18146:1471,17,302,654,76,616,58,8,84,70
18147:654,302,58,616,84,518,8,94,76,15
18163:654,302,17,58,616,29,84,6,650,542
18165:17,1684,616,302,58,654,564,736,76,138
18166:17,654,302,58,616,518,8,29,84,15
18182:302,616,654,58,84,70,354,29,76,94
18186:654,302,58,518,8,354,542,787,15,508
18187:8,947,378,4005,16978,1131,17,1382,354,3256
18195:17,302,654,76,616,58,8,866,84,29
18200:81,226,70,17,76,508,140,1749,262,986
18204:177,11497,69494,22655,66537,103120,17,302,654,76
18208:7622,2543,9435,311,7334,11855,17486,2215,1011,8867
18209:19845,22155,62468,302,654,76,616,564,542,62
18211:616,518,654,8,302,58,542,15,32,787
18212:17,76,564,616,302,58,8,698,518,654
18261:71764,5328,106016,17,302,654,76,616,58,8
18272:17,302,654,76,616,58,8,866,84,29
18273:780,17,5767,731,226,262,76,508,302,616
18284:17,616,654,302,518,542,289,8,15,84
18306:17,302,58,616,15,542,29,650,8,518
18311:81,140,226,986,3423,1749,500,780,1884,262
18316:901,704,1970,94176,2064,73150,85496,3288,6303,3159
18322:189,4755,1527,3107,2880,10041,3172,1712,378,4825
18334:17,302,654,76,616,58,8,866,84,29
18337:17,616,654,302,518,29,564,6,84,861
18360:17,508,542,654,564,8,302,58,76,616
18365:542,873,378,1109,402,2200,5567,2302,1693,3137
18384:17,302,654,58,650,76,518,564,29,61
18392:17,654,58,302,861,15,518,84,76,61
18394:4982,58929,3494,8990,93380,104065,35714,18728,16046,38682
18404:17,616,302,654,58,15,542,364,8,518
18405:17,931,518,32,508,1023,8,58,245,656
18411:17,616,564,8,302,654,226,70,974,58
18416:219,5738,3484,14754,1760,4357,19337,13384,9662,11857
18417:654,58,302,861,84,542,564,8,15,650
18433:17,302,654,76,616,58,8,866,84,29
18491:17,81,780,70,6395,262,2700,14059,616,32
18496:168,984,719,463,8733,1400,5488,1013,1230,7838
18505:17,616,76,58,654,302,101,542,8,546
18510:58,302,654,17,616,29,542,84,15,650
18525:17,302,654,76,616,58,8,866,84,29
18545:1410,17,8,616,2733,76,302,245,564,58
18561:654,302,17,616,15,542,518,58,8,29
18571:17,654,58,616,29,76,650,84,542,8
18616:302,58,650,616,654,29,84,61,8,15
18639:17,302,654,616,84,29,354,70,58,8
18648:202,40,245,8,12611,698,17,262,94,826
18657:17,518,8,616,902,58,654,84,2302,542
18663:17,302,58,224,616,654,182,236,29,76
18666:17,564,616,654,58,302,8,861,650,226
18686:17,616,302,564,58,8,508,81,654,736
18690:17,5975,61,2548,603,245,103,9054,564,4268
18697:17567,5545,3372,3672,52105,37480,43803,88520,13897,698
18698:17,787,1109,931,103,2193,813,1131,908,342
18707:17,302,654,76,616,58,8,866,84,29
18709:17,616,654,302,76,8,564,58,84,70
18711:17,302,654,76,616,58,8,866,84,29
18712:2523,38152,1449,10695,59616,40093,94811,41939,44272,138
18713:17,302,654,76,616,58,8,866,84,29
18766:654,58,84,29,616,8,650,1102,518,354
18810:17,302,15,518,29,84,101,32,564,285
18815:17,76,302,616,518,654,508,58,8,542
18823:17,302,4032,58,654,14026,8,301,138,224
18827:1787,76,40,81,546,1344,2600,698,2139,564
18836:17,616,58,654,302,29,84,8,81,15
18845:17,616,15,58,302,61,654,542,518,32
18852:7021,3372,10492,9289,3672,19871,8321,26312,17646,13889
18885:17,508,70,1023,1462,226,76,302,5567,363
18887:709,23490,17,302,654,76,616,58,8,866
18901:654,58,616,6,29,84,76,861,15,8
18944:10118,92508,98498,37715,120400,17326,31659,302,654,616
18965:82547,508,5328,102000,50496,63785,109889,105647,118720,15815
18999:58,84,564,289,101,6,787,409,194,1220
19001:302,616,654,58,76,542,564,8,70,518
19006:17,302,654,76,616,58,8,866,84,29
19010:654,17,58,616,84,8,354,1102,518,101
19019:17,302,654,58,84,616,8,70,354,518
19022:780,262,17,986,5767,226,140,1749,7211,731
19025:17,302,654,76,616,58,8,866,84,29
19030:17,302,654,76,616,58,8,866,84,29
19032:17,302,654,616,58,8,518,564,84,70
19043:17,302,654,76,616,58,8,866,84,29
19046:9383,74069,53924,110825,97380,25787,17,302,654,76
19048:17,616,654,302,76,650,58,138,1196,84
19049:774,1524,970,3506,245,17,947,4487,899,353
19050:17,302,654,76,616,58,8,866,84,29
19051:17,654,58,616,29,84,8,542,518,861
19062:17,616,518,58,654,902,289,302,70,8
19065:17,32,650,302,58,616,402,238,29,61
19069:5287,10660,1002,2715,17,15335,1382,4194,710,736
19070:17,302,654,76,616,58,8,866,84,29
19094:4239,17,353,302,76,224,1790,15,61,616
19095:17,302,616,58,1023,15,650,6,245,364
19096:17,8,518,2139,564,813,84,542,302,245
19097:2265,654,76,58,1913,17,616,302,564,61
19102:654,58,29,542,15,84,564,8,76,518
19129:17,302,654,76,616,58,8,866,84,29
19130:17,616,654,302,58,564,32,650,518,15
19144:17,76,616,364,654,61,15,564,245,902
19148:17,12905,518,24933,8725,899,8322,7680,226,15637
19156:87246,90695,83408,55084,327,1164,1539,1460,5287,3484
19163:1527,3107,10041,2880,1712,3172,4825,6434,8848,12990
19165:17,947,84,302,8,518,1102,2950,654,787
19174:6040,14785,62,35750,26587,13557,11715,48703,17,302
19176:17,518,1405,508,1825,1119,15,1382,65,245
19178:885,31315,1546,76,17,698,19829,2139,19330,866
19184:17,302,654,76,616,58,8,866,84,29
19185:81,518,61,32,1196,986,1023,483,190,1535
19198:168,719,984,76,5480,1326,564,661,8860,463
19199:4755,1352,8,17,3107,10041,4825,3172,1527,245
19240:1119,17,58,1187,2935,891,616,875,245,8
19241:616,518,302,58,542,654,32,8,289,101
19243:17,654,302,616,58,76,70,508,542,564
19244:11188,54563,398,294,1002,2292,4697,2602,1991,1007
19246:302,654,616,58,84,354,518,8,29,15
19259:76009,44253,78321,23200,15816,508,947,1382,1023,1790
19262:168,661,719,11255,2103,1740,135,8860,984,8733
19265:17,654,616,302,58,29,84,518,1550,650
19276:17,302,654,58,616,29,76,650,6,15
19277:17,157,245,3196,197,61,8069,508,10541,542
19304:17,302,654,76,616,58,8,866,84,29
19307:5097,2139,17,76,564,698,361,302,8,866
19308:302,654,84,354,58,616,29,301,8,518
19309:1187,17,2162,875,302,84,2935,8,245,654
19320:17,616,302,654,15,8,58,518,508,84
19328:17,12905,518,24933,8725,899,8322,7680,226,15637
19343:61118,93612,17,302,654,76,616,58,8,866
19354:17,76,262,40,61,311,10684,596,81,62
19355:654,616,58,542,285,138,61,17,2139,302
19356:59903,111200,377,4731,30606,63060,17,302,654,76
19357:84430,16387,2405,31295,46724,16424,12022,5381,19000,13926
19400:302,654,58,8,76,84,861,518,29,650
19405:10333,54903,12009,17,302,654,76,616,58,8
19410:17,508,5145,76,1382,8,931,224,616,947
19422:17,302,616,58,564,654,650,84,8,224
19433:656,535,52732,24380,68645,17,302,654,76,616
19434:17,564,616,302,542,518,650,58,364,654
19443:17,302,654,76,616,58,8,866,84,29
19444:17,2139,76,238,81,564,508,262,358,650
19446:17,616,302,8,518,76,564,58,101,289
19447:17,654,302,616,76,542,32,8,58,650
19448:76,8783,4146,684,1651,10692,2528,5357,4093,6117
19452:17,654,302,616,58,518,84,8,542,61
19462:17,245,518,616,8,61,654,2030,15,787
19463:17,302,654,76,616,58,8,866,84,29
19467:302,616,654,84,58,29,354,61,787,76
19468:654,58,616,29,354,84,8,301,289,564
19475:500,81,564,245,698,76,17,262,358,1050
19476:5975,11538,13443,59321,81306,603,65620,19561,14025,49401
19482:17,302,654,518,616,15,58,8,364,32
19498:17,302,654,76,616,58,8,866,84,29
19503:17,302,654,76,616,58,8,866,84,29
19517:58,302,654,616,518,84,101,8,76,29
19528:81,17,780,226,731,5767,302,70,262,76
19541:533,70743,37269,16504,33927,14814,866,361,2139,13341
19544:21366,21486,1405,826,20915,23467,364,13635,327,7685
19549:17,302,58,616,654,32,542,364,76,650
19554:17,302,58,654,518,1102,542,76,101,15
19582:17,302,654,76,616,58,8,866,84,29
19583:17510,17692,18200,76972,22218,93169,46240,1193,32604,18414
19626:302,654,84,29,58,76,616,70,866,650
19646:616,65,710,2583,5857,21,8055,1353,40538,1996
19680:17,302,654,76,616,58,8,866,84,29
19682:17,616,654,58,302,542,650,1196,518,32
19692:17,8,84,131,518,302,58,65,1382,1606
19705:73512,8,650,114,966,1220,7407,5303,418,485
19707:81,17,780,302,654,8,616,84,70,3137
19757:76,17,564,650,616,654,81,542,302,58
19759:616,17,564,15,94,518,61,654,8,542
19763:19065,17,302,654,76,616,58,8,866,84
19764:17,302,616,58,289,84,518,29,8,542
19768:3526,103858,17,302,654,76,616,58,8,866
19774:17,616,58,70,76,138,564,302,349,226
19781:17,302,654,58,84,616,94,29,1102,76
19788:17,302,616,58,654,650,29,542,15,84
19814:17,302,654,76,616,58,8,866,84,29
19832:790,21813,8,17,650,10408,891,27340,36085,873
19847:17,302,58,616,84,8,70,354,650,1102
19852:17,302,654,76,616,58,8,866,84,29
19881:98550,6142,13597,92840,23170,9441,121706,55792,2140,4364
19882:76,84,8,58,654,354,302,301,616,70
19887:17,302,654,76,616,58,8,866,84,29
19893:17,302,616,58,650,654,8,76,518,564
19950:16029,3039,787,8,84,21311,34806,1077,27788,1508
19965:6874,103,650,209,302,616,29,6,902,966
19983:17,302,654,76,616,58,8,866,84,29
19985:17,302,616,58,76,29,542,15,8,518
19996:302,616,654,84,58,29,354,61,787,76
20059:17,654,302,58,616,8,84,518,76,354
20067:1119,4364,18025,3235,3148,12218,7669,11825,15777,7854
20073:2139,17,76,616,302,361,8,698,58,564
20074:4268,131,245,518,119,2302,1405,5157,9572,5699
20075:2935,70,1152,736,1119,654,138,238,780,698
20094:17,508,1119,32,486,1825,518,1405,947,15
20095:17,518,84,302,616,76,787,564,1102,650
20115:17,302,654,76,616,58,8,866,84,29
20116:17,302,654,76,616,58,8,866,84,29
20120:23116,28915,1558,146,1987,3142,2831,9088,28,5471
20125:17,302,654,76,616,58,8,866,84,29
20160:168,719,5738,297,226,1326,76,2068,3789,760
20161:17,302,616,58,84,564,654,650,8,354
20166:17,302,654,616,58,15,518,76,29,364
20183:1592,12508,669,26722,2123,86115,17,8725,76,2547
20206:76,719,168,2153,1326,984,564,2275,9417,7838
20208:17,302,654,76,616,58,8,866,84,29
20220:58,616,654,542,76,8,650,518,84,61
20233:17,302,654,76,616,58,8,866,84,29
20234:17,1102,58,616,29,736,301,70,518,8
20257:17,7680,11310,58,48933,327,31378,18966,12586,289
20268:17,302,654,76,616,58,8,866,84,29
20294:17,119,1402,1091,7741,7361,25913,61982,52583,91212
20299:17,518,999,245,61,654,542,15,616,58
20304:17,302,654,76,616,58,8,866,84,29
20305:17,1790,76,226,508,2852,70,675,353,518
20316:302,654,616,84,29,76,518,8,564,354
20319:17,302,654,76,616,58,8,866,84,29
20322:84,101,1023,378,431,1208,1412,5117,6503,1567
20327:59670,25969,80321,17,302,654,76,616,58,8
20333:17,616,654,302,518,58,61,542,650,15
20334:17,616,302,654,650,58,8,736,518,508
20360:17,58,616,84,29,76,1102,354,8,650
20378:616,8,518,654,302,245,61,508,787,58
20379:76,12332,70,367,17,25910,302,698,81,10048
20380:2162,17,302,6450,354,518,654,947,8,736
20381:17,302,654,76,616,58,8,866,84,29
20394:28605,54099,110318,58923,28760,102041,11241,41101,22678,77678
20395:17,302,616,429,654,58,8,861,564,76
20409:17,302,654,76,616,58,8,866,84,29
20420:17,302,654,76,616,58,8,866,84,29
20438:4943,23213,7082,30669,8563,32568,26165,40800,28323,7212
20439:17,302,654,76,616,58,8,866,84,29
20440:4146,10692,4110,10302,9314,59009,46844,17,302,654
20441:17,616,302,58,224,654,650,29,542,62
20443:17,302,616,654,58,542,15,508,8,84
20456:17,302,654,616,58,650,76,542,61,787
20463:8783,16372,302,1651,24647,46024,1023,1476,1937,4174
20465:17,616,654,302,58,518,8,15,364,238
20466:9594,4671,14259,7468,1077,1468,17,7622,327,787
20473:533,17,8772,4671,2543,302,5975,7926,10981,8
20497:1091,175,6495,22108,79575,17501,17,302,654,76
20498:17,8,84,616,302,101,654,58,564,289
20507:5975,1397,9054,603,2510,4889,13341,14268,7926,6311
20512:8,4755,1352,17,616,4568,3107,564,1744,931
20520:1131,13341,533,17508,5975,23370,14814,15299,25821,10180
20544:17,302,654,76,616,58,8,866,84,29
20545:17,616,76,508,302,8,542,58,736,61
20546:17,302,542,518,61,15,650,787,84,289
20547:17,302,654,542,76,429,8,616,58,238
20549:17,616,15,518,245,654,302,58,542,8
20550:11080,48660,17,899,4364,2716,13301,6583,38691,39025
20553:302,17,58,29,616,84,354,361,138,8
20555:302,268,58,861,902,1403,1804,1305,3539,17
20556:8322,30815,24933,13077,6856,51232,17,12905,518,9674
20572:17,302,226,76,138,616,654,8,70,84
20582:17,302,616,650,58,654,8,76,224,70
20607:17,58,616,84,76,29,650,518,542,15
20624:17,616,8,866,508,289,6,238,322,363
20628:17,302,616,245,654,518,8,58,94,354
20655:17,616,302,1410,8,564,58,654,61,542
20684:780,3423,262,5767,17,3137,140,1749,986,731
20685:17,616,654,58,302,542,518,15,1196,564
20697:719,984,5480,76,661,1326,1400,801,9874,574
20720:17,302,654,76,616,58,8,866,84,29
20721:302,616,654,84,58,29,354,61,787,76
20735:1405,363,564,826,2101,1549,3,76,29,6292
20736:245,17,2696,1827,2403,2714,1524,353,4268,3506
20752:56113,64628,82549,51035,12791,2593,12115,17519,13504,72766
20756:17,76,84,81,238,1023,138,616,179,70
20761:11146,4647,1218,28170,8776,18757,40886,7965,28802,20614
20766:17,302,654,58,616,650,76,508,542,787
20790:17,302,654,76,616,58,8,866,84,29
20807:71033,27845,66768,29542,106872,84057,117512,107182,121030,94721
20809:17,76,226,698,2139,16995,361,866,564,31315
20810:17,302,654,76,616,58,8,866,84,29
20812:245,17,1744,441,1410,710,518,4268,1987,564
20846:17,302,654,76,616,58,8,866,84,29
20857:62839,6531,9889,31022,99048,83521,17,302,654,76
20858:533,4889,1397,2510,14268,6311,4656,8640,306,13594
20872:81,76,40,2139,17,508,262,564,542,1682
20892:17,654,302,84,58,616,564,354,1102,8
20906:6503,15921,8660,24608,17,302,409,8,19871,84
20908:1913,17,76,302,654,361,616,322,58,285
20911:17,654,518,542,8,245,616,508,302,496
20912:17,302,654,76,616,58,8,866,84,29
20918:17,302,29,654,616,58,84,650,6,542
20926:616,17,302,654,15,58,518,542,84,564
20932:17,302,654,76,616,58,8,866,84,29
20950:17,302,58,61,1578,1987,179,4414,3144,780
20954:17,302,654,76,616,58,8,866,84,29
20973:17,616,654,518,58,302,32,564,15,8
20985:17,58,302,361,616,654,866,508,76,6
20990:17,70,76,616,302,58,101,508,518,84
21028:518,8,616,84,302,654,58,76,564,508
21029:39390,2275,29064,54625,9613,22966,1644,1419,4339,2351
21030:76,654,17,616,2139,542,564,302,58,650
21032:17,302,616,654,76,58,8,84,29,301
21033:17,654,354,302,616,84,245,58,8,15
21037:76,17,2139,564,698,616,58,302,518,508
21080:17,518,616,8,245,302,15,542,61,564
21082:10503,17,605,8454,731,225,21963,840,76,140
21084:4274,6783,20959,518,1446,37348,542,83010,616,3661
21120:17,302,58,29,616,84,354,1102,650,15
21139:7926,20442,7622,2215,8392,2543,8427,8867,5975,8772
21140:302,654,58,84,616,76,518,8,354,29
21148:8860,12870,27457,32677,262,719,1528,5663,1050,76652
21149:616,17,302,654,58,861,6,8,29,650
21151:17,302,650,616,654,76,58,8,62,554
21160:17,226,76,84,616,8,654,138,508,1023
21164:17,302,654,84,58,616,301,650,8,29
21196:650,29900,26573,63718,94151,33038,83103,117917,74448,89750
21207:17,654,302,616,8,58,84,76,61,542
21220:1352,2880,10041,189,1712,7831,378,5624,508,12990
21246:302,654,58,84,616,76,650,285,224,354
21256:1410,17,358,14026,301,4032,19352,10021,19274,26326
21259:17,302,616,58,650,654,564,8,29,866
21266:302,654,58,29,84,616,354,8,542,15
21272:17,616,302,654,245,58,32,15,94,354
21288:17,224,302,654,650,58,76,616,1245,84
21317:17,302,101,76,8,564,508,84,616,654
21318:226,58,84,375,76,650,1790,1131,119,932
21354:17,302,654,76,616,58,8,866,84,29
21384:32,787,2302,4996,1468,3039,4671,2215,3383,10084
21401:76,4755,1352,3789,9289,87,8011,20806,4966,18720
21423:17,302,654,76,616,58,8,866,84,29
21447:533,53686,13269,6872,62353,17,302,654,76,616
21448:302,654,58,616,8,84,76,650,29,354
21469:17,518,654,58,616,8,542,302,61,364
21476:17,302,654,76,616,58,8,866,84,29
21505:81,17,616,302,654,58,217,508,76,650
21514:12545,14946,99869,45988,68220,347,11887,811,6690,20836
21518:302,654,58,616,29,76,354,84,15,301
21531:17,302,654,76,616,58,8,866,84,29
21542:168,245,984,17,698,710,616,76,2139,3484
21543:17,2548,508,840,81,8,616,2200,32,564
21551:13050,48623,100084,49056,115290,71500,100977,17,302,654
21570:17,302,654,76,616,58,8,866,84,29
21585:76,6387,17,2848,564,616,698,302,736,361
21599:17,654,616,302,58,76,508,564,542,32
21604:1913,76,17,361,302,654,866,6387,500,2139
21608:17,302,654,58,616,84,6,76,354,1102
21617:17,29,861,650,84,564,542,8,518,6
21631:17,302,654,76,616,58,8,866,84,29
21633:17,302,616,1097,58,650,654,542,8,61
21637:17,302,654,76,616,58,8,866,84,29
21670:87904,28415,73675,118289,84630,17,302,654,76,616
21689:1353,67001,45659,34531,787,431,710,407,4187,4420
21712:17,654,58,61,302,15,8,861,518,542
21713:302,654,58,616,84,29,8,224,236,76
21714:4755,225,6503,2917,26360,15333,51427,10130,104506,58241
21722:302,650,654,58,616,8,29,84,564,354
21723:17,616,58,302,654,650,542,518,8,15
21732:33919,61920,95482,18959,96115,57550,88594,8642,17,302
21737:840,17,2548,787,157,119,8,84,10541,1119
21745:17,302,654,76,616,58,8,866,84,29
21763:17,58,542,29,8,32,15,564,76,518
21774:17,302,654,76,616,58,8,866,84,29
21787:17,616,542,518,302,654,61,58,364,103
21794:17,302,654,29,58,616,84,650,354,15
21796:22207,11155,1858,525,1880,7660,39407,80990,46257,17182
21834:17,8,518,616,84,508,245,787,1382,947
21838:168,5480,17,76,984,302,8860,719,463,661
21853:17,616,302,58,518,8,289,564,650,542
21868:17,302,654,84,616,29,354,70,8,58
21869:17,518,508,76,245,1023,4919,8,353,2548
21908:302,654,58,361,616,84,354,650,76,138
21912:17,616,654,302,8,245,70,518,226,58
21931:1761,29,9745,1119,2030,1405,17424,1202,28140,113497
21932:17,302,654,76,616,58,8,866,84,29
21933:1730,5097,3568,2139,890,17,4743,40,76,564
21934:17,302,654,76,616,58,8,866,84,29
21941:2142,39395,245,353,774,33882,2200,1524,8398,15642
21943:17,76,508,698,226,564,58,2139,302,542
21944:15,101,616,17,654,61,2030,542,302,58
21945:60977,69230,17,302,654,76,616,58,8,866
21947:654,302,616,29,84,650,76,289,8,61
21960:17,302,654,76,616,58,8,866,84,29
21967:17,508,1119,32,486,1825,518,1405,947,15
21968:17,616,245,58,654,354,518,8,302,84
21979:236,3448,10075,4203,776,6673,10641,7795,4724,12253
21993:17,508,81,226,70,616,245,29,654,84
21996:17,302,654,76,616,58,8,866,84,29
22003:48,17,1187,302,654,354,245,8,2162,84
22012:5975,4671,603,2543,10981,7926,911,311,10180,17316
22016:302,616,654,84,58,29,354,61,787,76
22017:1730,866,650,10039,616,17,11579,698,1023,361
22029:17,780,76,650,8,508,262,616,302,58
22030:17,302,654,76,616,58,8,866,84,29
22036:17,302,616,58,654,8,650,542,518,29
22037:105216,87432,66518,29065,17,302,654,76,616,58
22060:17,654,58,29,302,616,6,542,76,354
22080:17,76,654,2579,508,542,61,564,650,931
22085:899,1187,17,6450,1119,84,302,4420,354,947
22102:17,302,654,76,616,58,8,866,84,29
22109:302,58,654,84,8,518,289,542,15,564
22111:17,302,8,654,616,84,61,76,518,58
22116:17,302,654,58,616,81,84,780,29,361
22124:81,226,17,70,508,76,138,616,302,654
22128:76,168,719,2318,984,1528,661,10600,7180,7821
22158:17,302,654,8,84,58,616,224,354,76
22164:17,302,654,58,84,1535,616,76,354,8
22165:17,302,84,654,518,616,564,58,1102,76
22173:2318,74713,70335,1539,1326,8848,508,378,1208,4542
22176:1410,827,441,245,1002,4444,17,1744,8,70
22184:17,654,58,29,616,84,76,8,285,1102
22198:17,616,654,302,8,58,542,15,564,508
22201:76,17,564,302,58,2139,698,616,238,508
22213:2121,807,1099,17,12710,650,119,873,363,518
22222:17,1057,1187,891,245,8579,899,518,8,787
22226:8321,226,6503,17,1435,1790,76,2068,3789,70
22236:17,302,29,58,654,76,616,650,84,542
22245:17,76,508,40,698,23595,28632,358,6545,8419
22246:931,9916,8,61,947,496,692,5117,908,6011
22251:81,780,17,3137,5767,8511,731,16404,2241,16286
22262:6503,17,15921,84,1495,302,8,947,654,508
22263:58,654,616,29,84,8,289,542,564,76
22280:654,58,616,285,162,302,650,17,15,29
22286:17,86,616,654,58,15,289,518,302,902
22299:4339,38234,25237,70740,82875,13652,101336,35953,17,302
22304:441,24536,508,245,873,1744,1002,70193,71539,14224
22324:17,302,654,76,616,58,8,866,84,29
22326:4239,23913,29819,37390,2547,113412,21718,100579,68687,84095
22337:168,564,76,984,17,719,5480,616,463,1326
22346:302,616,654,84,58,29,354,61,787,76
22354:61,62,358,947,103,2414,230,447,3476,221
22363:76,670,14470,482,2857,51021,8496,63543,85046,68382
22366:17,361,302,654,29,354,84,76,58,1102
22372:17,616,302,654,58,650,8,564,518,363
22373:16024,71816,866,70,564,361,698,2139,1196,546
22382:17,302,616,654,8,58,5303,4210,84,696
22388:17,302,654,76,616,58,8,866,84,29
22392:17,302,654,76,616,58,8,866,84,29
22399:4755,1352,3107,3172,4825,1527,10041,189,1712,12990
22400:81,654,17,5767,780,262,302,3137,731,140
22401:17,302,654,76,616,58,8,866,84,29
22418:226,4131,44020,1535,1468,42888,39924,70,3407,138
22426:6411,33041,108595,67529,114323,99683,23320,43847,101782,17
22427:58,654,302,616,518,84,76,8,542,61
22430:17,654,616,302,542,861,650,15,61,554
22431:654,8,29,564,518,542,354,301,289,285
22436:17,58,302,654,8,564,32,650,76,518
22459:302,654,58,616,8,84,76,518,650,1102
22464:17,302,616,654,58,8,84,29,76,1196
22465:17,616,58,302,654,650,508,76,70,8
22469:168,719,984,1400,2153,8860,1326,463,1528,7838
22476:654,17,58,616,650,76,29,84,518,32
22477:17,654,302,616,58,76,29,518,650,285
22479:17,302,654,76,616,58,8,866,84,29
22483:17,616,302,654,58,518,138,8,84,76
22492:17,650,302,616,58,654,8,76,861,564
22493:17,302,654,76,616,58,8,866,84,29
22497:28893,38573,17,302,654,76,616,58,8,866
22501:17,866,76,654,302,616,354,29,84,58
22515:564,518,289,101,327,32,1382,1023,931,1126
22521:17,302,654,76,616,58,8,866,84,29
22523:302,616,84,654,58,29,354,61,787,76
22533:17,302,654,76,616,58,8,866,84,29
22538:17,76,363,8,564,616,245,224,518,58
22546:17,518,84,302,616,564,76,1102,654,650
22568:17,58,302,654,861,84,76,564,8,29
22574:99574,70292,873,9652,40770,14820,39515,539,6074,27958
22575:17,302,654,76,616,58,8,866,84,29
22579:81,226,780,140,70,3137,508,17,3423,76
22580:873,931,1360,81,826,1099,1412,1402,70,3323
22581:17,654,302,58,616,84,1102,650,518,76
22583:17,302,654,76,616,58,8,866,84,29
22586:17,616,654,302,542,58,15,564,76,650
22592:17,616,654,58,302,8,518,542,15,554
22603:17,891,899,302,1187,84,301,518,354,654
22624:1002,710,17,4513,508,1410,8,1744,245,1065
22639:17,654,564,650,29,76,518,542,8,84
22675:500,36721,1764,67755,67800,115016,5812,2139,1205,5287
22681:32824,20888,105897,30771,84943,111262,17,302,654,76
22682:17,8,302,84,518,654,616,327,76,354
22685:17,616,654,58,15,302,245,542,518,84
22691:654,17,29,76,564,8,84,518,650,6
22699:302,58,616,654,518,15,29,542,301,8
22703:17,564,8,302,76,508,650,616,654,58
22706:440,89392,17,654,84,1102,2121,7732,32884,34349
22711:13366,81,51715,76,710,4755,2275,2715,1460,2337
22741:17,70,76,616,302,58,101,508,518,84
22748:17,58,654,76,8,650,564,518,542,15
22755:3704,17,245,873,947,1410,1382,1825,65,1126
22759:17,302,616,654,564,58,508,650,8,70
22794:16782,15483,23763,17,736,1462,1822,493,521,2619
22799:302,654,616,58,76,84,8,29,354,224
22800:17,302,654,76,616,58,8,866,84,29
22806:17,58,616,15,302,301,76,29,1023,364
22807:168,719,984,5480,801,1400,1326,8860,76,7838
22808:17,2852,76,616,861,238,226,1196,8,1023
22823:168,2888,574,1230,226,72,1400,1867,2318,984
22824:29,650,224,542,15,787,17,302,654,616
22825:44779,245,239,1245,1405,1099,4268,1471,2121,4919
22835:17,654,58,302,616,29,84,162,76,650
22844:302,17,616,542,29,861,84,650,76,289
22850:17,84,787,8,518,654,302,301,354,245
22851:17,302,654,76,616,58,8,866,84,29
22862:17,302,654,76,616,58,8,866,84,29
22863:76,2852,8,17,873,40,508,2139,931,518
22867:17,302,8,616,518,84,58,654,76,736
22872:302,616,654,84,58,29,354,61,787,76
22873:17,58,654,302,1102,8,101,616,518,354
22887:17,616,8,542,15,58,302,84,654,564
22888:17,58,616,542,8,29,84,76,15,564
22893:17,302,654,76,616,58,8,866,84,29
22901:17,302,654,76,616,58,8,866,84,29
22903:17,29,58,654,616,84,1102,650,354,8
22906:17,485,4032,1196,238,23071,616,190,654,22641
22936:76,17,6387,2848,564,361,736,616,302,866
22949:2512,1352,1460,1091,11584,55577,118601,76,3789,661
22979:2292,17,18239,500,302,76,11671,81,226,70
22983:17,616,654,58,650,564,138,84,8,15
22986:17,302,654,76,616,58,8,866,84,29
23000:17,76,245,131,1002,535,302,61,616,354
23040:17,302,654,76,616,58,8,866,84,29
23044:12073,78761,109465,17,302,654,76,616,58,8
23055:17,302,654,76,616,58,8,866,84,29
23057:2917,1205,827,1410,3977,70,653,2139,4991,81
23073:302,616,654,84,58,29,354,61,787,76
23099:70,226,5767,3137,1884,2967,140,4671,7680,1888
23110:177,11497,69494,22655,66537,103120,17,302,654,76
23111:17,302,616,58,564,650,84,654,8,224
23112:17,780,76,262,508,5767,650,58,302,616
23113:17,302,654,76,616,58,8,866,84,29
23114:81,226,140,508,1749,70,2379,17,3423,500
23127:17,302,245,616,690,32,62,654,58,11524
23133:3514,4797,353,94,17656,518,245,53543,769,8694
23183:168,5480,76,719,1400,1326,463,984,8860,698
23208:5008,2162,875,2200,542,245,61,32,1100,10054
23221:17,302,654,650,58,616,84,8,1245,62
